timestamp,fish_id,lat,lon,depth_m,water_temp_c,dissolved_oxygen_mgl,ph,turbidity_ntu,salinity_ppt,battery_pct
2024-01-20T03:50:00Z,fish-01,32.70391,-117.168795,5.38,16.04,10.32,8.0,18.59,34.61,77.3
2024-01-20T04:00:00Z,fish-01,32.706537,-117.167322,5.13,16.77,9.16,7.96,19.77,34.37,78.3
2024-01-20T04:10:00Z,fish-01,32.70595,-117.167076,5.42,15.96,10.02,8.12,27.28,34.56,78.9
2024-01-20T04:20:00Z,fish-01,32.704225,-117.16898,5.78,16.53,9.88,8.2,18.59,34.14,78.6
2024-01-20T04:30:00Z,fish-01,32.705872,-117.168272,6.17,16.62,9.4,8.21,17.81,34.04,78.7
2024-01-20T04:40:00Z,fish-01,32.706745,-117.168121,5.88,16.37,9.84,7.96,21.65,34.37,78.9
2024-01-20T04:50:00Z,fish-01,32.70526,-117.167641,5.07,16.99,10.0,7.97,18.93,33.84,78.5
2024-01-20T05:00:00Z,fish-01,32.707901,-117.168202,5.62,16.86,9.31,7.9,26.34,33.41,78.1
2024-01-20T05:10:00Z,fish-01,32.70359,-117.167982,5.47,17.22,9.52,8.01,19.29,34.07,79.1
2024-01-20T05:20:00Z,fish-01,32.70602,-117.168372,4.77,17.14,9.59,7.89,17.78,33.98,79.1
2024-01-20T05:30:00Z,fish-01,32.706503,-117.16797,5.64,17.05,9.65,7.95,19.11,33.49,78.9
2024-01-20T05:40:00Z,fish-01,32.706239,-117.166743,6.37,17.49,9.61,8.07,20.31,33.39,79.3
2024-01-20T05:50:00Z,fish-01,32.705153,-117.167351,5.46,17.48,9.43,8.04,17.86,33.18,78.8
2024-01-20T06:00:00Z,fish-01,32.705077,-117.167252,4.65,18.09,9.38,7.82,18.91,33.53,78.7
2024-01-20T06:10:00Z,fish-01,32.705821,-117.167187,5.47,17.42,9.12,8.16,18.21,33.33,79.4
2024-01-20T06:20:00Z,fish-01,32.706201,-117.16802,4.85,18.14,9.26,7.89,19.96,32.79,78.6
2024-01-20T06:30:00Z,fish-01,32.705996,-117.167504,5.89,18.15,9.07,7.9,24.24,32.8,78.3
2024-01-20T06:40:00Z,fish-01,32.706442,-117.168864,5.72,17.96,8.89,7.88,19.92,33.01,78.1
2024-01-20T06:50:00Z,fish-01,32.70439,-117.166467,5.38,18.45,8.99,7.93,20.36,32.94,77.7
2024-01-20T07:00:00Z,fish-01,32.705189,-117.170475,5.3,18.74,9.15,7.91,19.02,32.49,78.3
2024-01-20T07:10:00Z,fish-01,32.704483,-117.167736,5.36,19.18,9.09,7.91,19.7,32.41,78.9
2024-01-20T07:20:00Z,fish-01,32.705044,-117.166465,5.47,19.47,8.5,7.75,19.64,32.2,79.1
2024-01-20T07:30:00Z,fish-01,32.706451,-117.168927,5.08,18.87,8.75,8.01,20.95,31.99,79.0
2024-01-20T07:40:00Z,fish-01,32.705549,-117.16712,4.78,19.13,9.18,8.02,22.01,32.13,79.8
2024-01-20T07:50:00Z,fish-01,32.708053,-117.168157,6.04,18.16,9.36,8.22,20.33,32.24,79.6
2024-01-20T08:00:00Z,fish-01,32.705644,-117.167803,5.28,19.51,9.14,8.05,25.98,31.66,79.6
2024-01-20T08:10:00Z,fish-01,32.705515,-117.166445,5.56,19.13,9.38,7.95,21.73,31.81,79.7
2024-01-20T08:20:00Z,fish-01,32.705565,-117.16715,5.62,19.19,9.11,7.88,18.5,31.74,79.5
2024-01-20T08:30:00Z,fish-01,32.704825,-117.16934,5.64,19.27,8.81,7.99,19.67,31.38,79.4
2024-01-20T08:40:00Z,fish-01,32.705408,-117.168239,4.9,19.73,8.85,8.04,22.96,31.61,78.8
2024-01-20T08:50:00Z,fish-01,32.706596,-117.166245,4.65,20.16,9.21,7.95,24.07,31.54,79.4
2024-01-20T09:00:00Z,fish-01,32.705585,-117.166729,5.19,20.5,9.45,8.01,19.29,31.46,78.4
2024-01-20T09:10:00Z,fish-01,32.704679,-117.165387,5.68,19.7,8.96,8.19,20.95,31.81,78.4
2024-01-20T09:20:00Z,fish-01,32.704549,-117.165411,5.12,19.86,8.95,7.96,19.45,31.45,78.0
2024-01-20T09:30:00Z,fish-01,32.705025,-117.167393,5.31,20.31,8.89,7.81,18.68,31.36,77.9
2024-01-20T09:40:00Z,fish-01,32.70555,-117.164506,6.55,20.03,8.75,8.09,22.76,31.69,76.9
2024-01-20T09:50:00Z,fish-01,32.70667,-117.166943,4.57,20.73,8.92,8.03,23.84,31.64,77.4
2024-01-20T10:00:00Z,fish-01,32.704136,-117.167888,5.11,20.85,8.84,7.83,19.89,31.64,77.2
2024-01-20T10:10:00Z,fish-01,32.705156,-117.167517,6.44,19.37,9.01,8.04,18.55,31.81,77.5
2024-01-20T10:20:00Z,fish-01,32.705619,-117.169098,5.47,20.54,8.52,7.9,21.92,31.7,77.5
2024-01-20T10:30:00Z,fish-01,32.70364,-117.165193,5.14,20.57,8.15,8.04,19.86,31.74,77.4
2024-01-20T10:40:00Z,fish-01,32.704639,-117.165164,6.08,45.0,8.85,8.19,18.74,31.72,77.6
2024-01-20T10:50:00Z,fish-01,32.70479,-117.167732,5.52,21.44,8.45,7.98,19.03,32.13,77.0
2024-01-20T11:00:00Z,fish-01,32.704672,-117.166903,5.32,20.53,8.4,8.11,18.96,32.34,77.0
2024-01-20T11:10:00Z,fish-01,32.705657,-117.166539,5.59,20.23,8.35,7.88,20.98,32.62,76.2
2024-01-20T11:20:00Z,fish-01,32.705301,-117.167553,5.17,21.26,8.63,7.85,19.39,32.39,75.7
2024-01-20T11:30:00Z,fish-01,32.704903,-117.168307,4.99,20.44,8.16,8.2,18.98,32.72,75.4
2024-01-20T11:40:00Z,fish-01,32.705883,-117.166721,5.44,20.75,8.65,8.03,23.72,32.36,75.0
2024-01-20T11:50:00Z,fish-01,32.707173,-117.166791,4.99,21.06,8.74,8.06,25.02,32.43,75.1
2024-01-20T12:00:00Z,fish-01,32.707085,-117.166818,5.5,20.99,8.67,8.12,19.07,32.49,74.4
2024-01-20T12:10:00Z,fish-01,32.703518,-117.166166,5.68,20.56,8.49,7.95,19.32,32.85,74.7
2024-01-20T12:20:00Z,fish-01,32.706013,-117.164919,5.93,20.83,8.17,8.08,20.61,32.91,75.8
2024-01-20T12:30:00Z,fish-01,32.705252,-117.166611,6.06,20.34,8.84,8.07,19.16,33.44,76.3
2024-01-20T12:40:00Z,fish-01,32.705579,-117.166097,5.3,21.19,8.81,7.87,19.2,33.15,76.5
2024-01-20T12:50:00Z,fish-01,32.705019,-117.1655,5.75,20.11,8.55,8.15,19.7,33.29,76.2
2024-01-20T13:00:00Z,fish-01,32.705528,-117.165633,5.75,20.99,8.65,8.13,24.86,33.64,76.2
2024-01-20T13:10:00Z,fish-01,32.705555,-117.166761,5.66,20.67,9.06,7.87,25.49,33.82,76.5
2024-01-20T13:20:00Z,fish-01,32.704817,-117.16601,5.26,20.87,8.63,8.02,22.63,33.82,77.1
2024-01-20T13:30:00Z,fish-01,32.704492,-117.165519,4.99,20.72,8.45,7.98,21.34,33.98,77.9
2024-01-20T13:40:00Z,fish-01,32.704931,-117.167156,5.75,21.0,8.81,8.14,21.54,34.08,77.6
2024-01-20T13:50:00Z,fish-01,32.705606,-117.164724,4.64,19.94,8.54,7.86,20.27,34.42,76.8
2024-01-20T14:00:00Z,fish-01,32.705961,-117.164517,5.36,20.64,8.2,8.36,20.54,33.74,77.0
2024-01-20T14:10:00Z,fish-01,32.706207,-117.166632,4.22,21.02,8.74,7.98,21.06,34.07,76.9
2024-01-20T14:20:00Z,fish-01,32.704849,-117.165676,4.83,20.62,8.47,8.07,21.69,34.58,76.4
2024-01-20T14:30:00Z,fish-01,32.705618,-117.165188,5.06,20.05,8.64,8.14,19.29,34.32,76.1
2024-01-20T14:40:00Z,fish-01,32.706286,-117.166337,6.04,19.49,8.69,7.98,19.61,34.54,75.6
2024-01-20T14:50:00Z,fish-01,32.706478,-117.165271,5.84,20.43,8.5,7.99,25.71,33.95,75.6
2024-01-20T15:00:00Z,fish-01,32.705243,-117.165551,5.22,20.34,9.09,7.95,19.96,34.33,76.6
2024-01-20T15:10:00Z,fish-01,32.70507,-117.167143,5.86,19.49,9.38,7.91,19.79,34.13,76.6
2024-01-20T15:20:00Z,fish-01,32.70547,-117.165178,5.94,19.99,9.29,8.03,20.28,34.38,76.4
2024-01-20T15:30:00Z,fish-01,32.704118,-117.166699,5.41,19.9,9.1,7.99,19.89,34.45,77.0
2024-01-20T15:40:00Z,fish-01,32.705061,-117.164621,4.8,18.7,9.21,7.95,19.41,34.57,77.1
2024-01-20T15:50:00Z,fish-01,32.705987,-117.166193,5.38,19.08,8.55,7.95,19.7,34.76,77.4
2024-01-20T16:00:00Z,fish-01,32.705872,-117.165645,5.44,19.55,8.81,8.06,21.3,34.61,78.3
2024-01-20T16:10:00Z,fish-01,32.704946,-117.164074,4.87,19.32,9.57,7.92,19.78,34.56,77.4
2024-01-20T16:20:00Z,fish-01,32.705421,-117.164912,5.67,18.9,8.89,7.98,33.01,34.29,76.7
2024-01-20T16:30:00Z,fish-01,32.704364,-117.16645,5.62,18.72,9.52,8.09,19.52,34.09,76.6
2024-01-20T16:40:00Z,fish-01,32.705878,-117.166348,5.7,19.49,8.89,8.02,19.41,34.23,77.2
2024-01-20T16:50:00Z,fish-01,32.705083,-117.165895,5.62,19.5,8.07,7.9,23.29,34.01,77.1
2024-01-20T17:00:00Z,fish-01,32.70487,-117.164864,5.84,19.69,9.02,8.0,22.21,33.91,77.5
2024-01-20T17:10:00Z,fish-01,32.704769,-117.164863,5.39,18.31,9.55,8.04,21.56,33.72,76.8
2024-01-20T17:20:00Z,fish-01,32.705053,-117.166028,5.58,18.04,9.22,8.1,19.45,33.92,77.2
2024-01-20T17:30:00Z,fish-01,32.704652,-117.166315,5.27,17.94,9.64,7.92,19.95,33.83,77.2
2024-01-20T17:40:00Z,fish-01,32.705742,-117.16483,5.18,18.95,8.51,7.94,22.76,33.94,76.9
2024-01-20T17:50:00Z,fish-01,32.704672,-117.165256,6.14,17.58,8.94,7.93,19.75,33.83,77.5
2024-01-20T18:00:00Z,fish-01,32.706644,-117.162881,4.45,18.53,9.18,7.94,22.8,33.58,77.9
2024-01-20T18:10:00Z,fish-01,32.706499,-117.164965,5.9,17.2,9.59,8.04,21.22,33.9,78.0
2024-01-20T18:20:00Z,fish-01,32.704126,-117.163152,5.15,17.37,9.81,8.06,22.18,33.09,77.9
2024-01-20T18:30:00Z,fish-01,32.705069,-117.1661,5.09,17.33,9.61,8.11,21.56,33.01,77.1
2024-01-20T18:40:00Z,fish-01,32.704331,-117.166467,5.59,17.03,9.13,7.99,20.59,32.91,76.9
2024-01-20T18:50:00Z,fish-01,32.704637,-117.165978,4.71,17.39,9.47,7.86,20.21,32.78,76.1
2024-01-20T19:00:00Z,fish-01,32.706948,-117.163634,5.05,17.22,9.63,8.07,21.77,32.38,76.1
2024-01-20T19:10:00Z,fish-01,32.70462,-117.163031,5.03,17.53,8.81,8.02,22.84,32.46,76.3
2024-01-20T19:20:00Z,fish-01,32.705269,-117.165534,5.34,16.62,9.58,8.01,19.66,32.55,76.6
2024-01-20T19:30:00Z,fish-01,32.705431,-117.165178,5.04,16.94,9.42,7.87,20.53,32.57,76.6
2024-01-20T19:40:00Z,fish-01,32.70387,-117.165851,6.24,16.86,9.34,7.98,20.45,31.98,77.4
2024-01-20T19:50:00Z,fish-01,32.703995,-117.166459,6.34,15.65,9.99,7.88,43.18,31.9,76.7
2024-01-20T20:00:00Z,fish-01,32.703625,-117.163894,4.43,16.48,9.28,8.05,19.86,31.84,76.7
2024-01-20T20:10:00Z,fish-01,32.703925,-117.164355,5.71,16.1,9.85,7.96,25.05,32.03,77.3
2024-01-20T20:20:00Z,fish-01,32.70194,-117.164533,5.86,16.4,9.82,7.95,21.23,31.67,77.6
2024-01-20T20:30:00Z,fish-01,32.705314,-117.16591,5.7,15.99,10.08,7.85,24.8,31.5,77.3
2024-01-20T20:40:00Z,fish-01,32.706803,-117.162836,5.1,15.96,9.42,8.1,23.06,31.43,77.6
2024-01-20T20:50:00Z,fish-01,32.704875,-117.164945,5.3,15.9,9.32,7.97,20.1,31.6,77.4
2024-01-20T21:00:00Z,fish-01,32.70329,-117.163874,5.05,15.75,9.9,8.01,19.97,31.6,77.4
2024-01-20T21:10:00Z,fish-01,32.704042,-117.165829,5.21,16.01,9.66,7.93,23.65,31.73,77.7
2024-01-20T21:20:00Z,fish-01,32.704204,-117.164532,4.81,15.9,10.65,7.83,21.25,31.67,76.9
2024-01-20T21:30:00Z,fish-01,32.703623,-117.164016,5.35,15.27,10.07,7.95,19.76,31.73,77.4
2024-01-20T21:40:00Z,fish-01,32.705478,-117.163948,4.66,15.55,9.88,7.96,25.18,31.51,77.8
2024-01-20T21:50:00Z,fish-01,32.705406,-117.164087,5.3,15.14,9.91,8.03,21.03,31.34,76.9
2024-01-20T22:00:00Z,fish-01,32.703417,-117.163714,4.78,15.47,9.52,7.96,20.47,31.58,75.2
2024-01-20T22:10:00Z,fish-01,32.705275,-117.165307,5.5,15.54,10.03,7.93,21.22,31.29,74.2
2024-01-20T22:20:00Z,fish-01,32.706053,-117.163947,5.05,15.19,9.93,7.85,23.24,31.68,74.2
2024-01-20T22:30:00Z,fish-01,32.706406,-117.163998,5.54,15.31,9.9,8.0,20.02,31.71,75.1
2024-01-20T22:40:00Z,fish-01,32.707345,-117.163848,5.93,14.37,10.19,7.92,20.68,31.93,75.5
2024-01-20T22:50:00Z,fish-01,32.703553,-117.163975,6.18,14.62,10.16,8.13,20.57,31.94,76.0
2024-01-20T23:00:00Z,fish-01,32.707255,-117.165289,4.12,15.56,9.34,8.02,23.47,31.93,76.5
2024-01-20T23:10:00Z,fish-01,32.704053,-117.165302,4.96,15.05,10.24,8.06,22.83,31.56,76.7
2024-01-20T23:20:00Z,fish-01,32.70379,-117.166167,5.22,14.84,9.79,7.98,20.85,31.91,75.5
2024-01-20T23:30:00Z,fish-01,32.704685,-117.163104,5.6,14.53,10.08,8.02,22.02,32.22,76.1
2024-01-20T23:40:00Z,fish-01,32.70375,-117.163063,4.54,15.02,10.38,7.91,20.85,32.49,75.8
2024-01-20T23:50:00Z,fish-01,32.704706,-117.163016,4.87,14.88,10.56,7.88,21.55,32.44,75.3
2024-01-21T00:00:00Z,fish-01,32.702962,-117.163522,5.42,14.59,9.59,8.0,29.33,32.74,94.8
2024-01-21T00:10:00Z,fish-01,32.704018,-117.165931,5.39,14.31,10.18,8.06,21.4,33.47,95.2
2024-01-21T00:20:00Z,fish-01,32.705516,-117.164794,5.54,15.1,10.06,7.81,28.82,33.28,95.2
2024-01-21T00:30:00Z,fish-01,32.704148,-117.163567,5.56,14.97,9.55,7.95,22.63,33.49,95.3
2024-01-21T00:40:00Z,fish-01,32.70432,-117.163572,5.51,14.02,10.49,8.18,20.15,33.63,95.2
2024-01-21T00:50:00Z,fish-01,32.704627,-117.1639,5.43,14.78,10.09,8.05,23.08,33.5,95.9
2024-01-21T01:00:00Z,fish-01,32.705296,-117.163279,5.36,14.82,10.1,8.15,20.26,33.57,95.0
2024-01-21T01:10:00Z,fish-01,32.702444,-117.163607,5.66,15.21,9.67,7.94,21.43,33.9,95.0
2024-01-21T01:20:00Z,fish-01,32.704656,-117.163468,4.2,15.08,10.1,7.95,21.82,33.79,95.3
2024-01-21T01:30:00Z,fish-01,32.703777,-117.164199,6.09,15.12,10.22,8.1,24.38,33.93,95.4
2024-01-21T01:40:00Z,fish-01,32.704184,-117.162549,4.21,15.78,9.84,8.06,20.4,34.07,96.1
2024-01-21T01:50:00Z,fish-01,32.70505,-117.163933,4.77,15.27,9.78,7.99,24.11,33.85,96.2
2024-01-21T02:00:00Z,fish-01,32.702768,-117.164804,5.19,15.5,9.74,7.87,25.39,34.42,96.0
2024-01-21T02:10:00Z,fish-01,32.702922,-117.164216,5.63,15.28,10.0,8.12,20.13,34.59,95.6
2024-01-21T02:20:00Z,fish-01,32.701972,-117.163765,3.79,15.91,9.79,8.25,24.28,34.51,94.8
2024-01-21T02:30:00Z,fish-01,32.70333,-117.162394,5.27,16.95,9.78,7.84,20.55,34.04,94.5
2024-01-21T02:40:00Z,fish-01,32.705181,-117.163403,5.68,15.05,9.84,8.14,20.13,34.56,93.8
2024-01-21T02:50:00Z,fish-01,32.703702,-117.163519,5.77,15.91,9.41,7.95,26.33,34.72,93.8
2024-01-21T03:00:00Z,fish-01,32.702454,-117.164554,4.92,15.65,9.95,7.97,20.96,34.42,92.8
2024-01-21T03:10:00Z,fish-01,32.703279,-117.162493,5.11,16.23,9.55,8.03,21.92,34.57,92.8
2024-01-21T03:20:00Z,fish-01,32.702248,-117.163903,4.95,16.16,9.94,7.88,21.58,34.61,92.6
2024-01-21T03:30:00Z,fish-01,32.702582,-117.163324,5.06,16.2,9.7,8.0,20.46,34.31,93.2
2024-01-21T03:40:00Z,fish-01,32.704067,-117.161717,4.73,16.03,9.94,7.84,22.19,34.27,93.4
2024-01-21T03:50:00Z,fish-01,32.702475,-117.162662,4.8,16.19,9.4,8.05,20.08,34.01,94.0
2024-01-21T04:00:00Z,fish-01,32.704732,-117.164772,5.45,15.75,9.86,8.22,20.44,34.24,94.0
2024-01-21T04:10:00Z,fish-01,32.703519,-117.164887,5.3,16.91,9.31,7.94,25.78,34.12,94.5
2024-01-21T04:20:00Z,fish-01,32.703646,-117.163156,5.47,16.91,9.16,7.98,26.13,34.17,94.5
2024-01-21T04:30:00Z,fish-01,32.703252,-117.164279,5.33,16.35,9.4,7.99,21.31,34.33,94.0
2024-01-21T04:40:00Z,fish-01,32.704274,-117.162392,5.57,17.14,9.3,8.1,20.36,34.22,93.8
2024-01-21T04:50:00Z,fish-01,32.704254,-117.162973,5.65,17.47,9.76,8.04,21.09,33.73,94.0
2024-01-21T05:00:00Z,fish-01,32.703776,-117.162824,4.33,17.01,9.33,8.09,42.66,33.8,94.3
2024-01-21T05:10:00Z,fish-01,32.703975,-117.163671,4.77,17.59,8.97,7.95,20.14,33.78,94.4
2024-01-21T05:20:00Z,fish-01,32.703168,-117.161198,5.07,17.43,9.43,8.04,20.27,33.12,94.4
2024-01-21T05:30:00Z,fish-01,32.703892,-117.160073,5.17,17.32,9.43,7.66,24.52,33.51,94.5
2024-01-21T05:40:00Z,fish-01,32.702982,-117.163169,4.84,18.14,9.07,8.07,21.07,33.35,94.1
2024-01-21T05:50:00Z,fish-01,32.703291,-117.162513,5.63,18.49,9.08,7.88,20.17,33.23,94.1
2024-01-21T06:00:00Z,fish-01,32.702983,-117.162745,6.16,17.71,9.62,7.97,20.3,33.22,93.9
2024-01-21T06:10:00Z,fish-01,32.70277,-117.163078,5.25,18.27,9.38,8.07,24.28,32.8,93.8
2024-01-21T06:20:00Z,fish-01,32.702507,-117.163627,5.2,18.22,9.37,7.85,21.35,33.0,92.9
2024-01-21T06:30:00Z,fish-01,32.703633,-117.163856,5.57,18.59,8.75,8.11,20.35,32.81,93.0
2024-01-21T06:40:00Z,fish-01,32.704445,-117.163884,4.21,18.34,10.03,7.99,24.49,32.95,92.4
2024-01-21T06:50:00Z,fish-01,32.704274,-117.16232,5.15,18.72,9.39,8.15,23.73,32.53,91.7
2024-01-21T07:00:00Z,fish-01,32.701815,-117.163222,5.62,18.48,9.29,7.91,20.04,32.69,91.9
2024-01-21T07:10:00Z,fish-01,32.70433,-117.165258,4.8,19.0,8.65,7.82,21.73,32.6,91.0
2024-01-21T07:20:00Z,fish-01,32.702691,-117.162212,4.5,19.12,9.25,8.0,20.55,32.26,91.4
2024-01-21T07:30:00Z,fish-01,32.703578,-117.162673,5.01,19.08,8.83,8.06,21.51,32.06,91.0
2024-01-21T07:40:00Z,fish-01,32.70204,-117.161266,5.07,19.4,8.84,8.07,20.64,31.85,91.2
2024-01-21T07:50:00Z,fish-01,32.703056,-117.162218,4.64,19.66,8.33,7.89,20.75,31.95,90.6
2024-01-21T08:00:00Z,fish-01,32.703196,-117.164048,6.13,19.56,8.49,7.84,21.83,32.17,90.3
2024-01-21T08:10:00Z,fish-01,32.701366,-117.164777,4.84,20.09,8.86,7.97,21.53,31.8,90.6
2024-01-21T08:20:00Z,fish-01,32.703427,-117.163246,4.5,20.08,9.03,8.05,20.99,31.75,90.5
2024-01-21T08:30:00Z,fish-01,32.704133,-117.16313,5.02,19.73,9.02,8.05,20.2,31.93,90.0
2024-01-21T08:40:00Z,fish-01,32.70258,-117.161541,5.51,19.74,9.01,8.16,26.95,31.95,90.2
2024-01-21T08:50:00Z,fish-01,32.704083,-117.162473,5.06,20.21,8.68,7.96,20.35,31.54,88.9
2024-01-21T09:00:00Z,fish-01,32.702501,-117.16131,5.29,20.1,8.6,7.82,21.97,31.6,89.5
2024-01-21T09:10:00Z,fish-01,32.703509,-117.163748,4.6,20.78,8.64,8.12,20.13,31.33,88.9
2024-01-21T09:20:00Z,fish-01,32.700408,-117.161438,5.77,19.65,9.08,8.02,22.29,31.55,89.7
2024-01-21T09:30:00Z,fish-01,32.705014,-117.161663,5.3,20.2,8.7,8.03,20.15,31.62,90.0
2024-01-21T09:40:00Z,fish-01,32.704058,-117.164382,5.54,19.79,9.17,8.08,20.47,31.53,89.8
2024-01-21T09:50:00Z,fish-01,32.702246,-117.161022,5.19,19.9,8.71,8.13,22.03,31.43,90.0
2024-01-21T10:00:00Z,fish-01,32.700526,-117.162232,5.41,20.92,8.23,8.0,20.6,31.44,89.1
2024-01-21T10:10:00Z,fish-01,32.702754,-117.161914,4.56,20.66,8.58,8.12,21.46,31.83,88.7
2024-01-21T10:20:00Z,fish-01,32.70099,-117.163153,4.74,21.27,8.46,8.06,20.19,31.79,88.4
2024-01-21T10:30:00Z,fish-01,32.702846,-117.160994,5.65,20.61,8.57,7.93,20.38,31.79,88.6
2024-01-21T10:40:00Z,fish-01,32.70278,-117.163437,5.75,20.88,8.91,7.98,22.56,31.58,88.6
2024-01-21T10:50:00Z,fish-01,32.701395,-117.161401,4.39,20.98,8.75,8.06,19.98,31.92,88.4
2024-01-21T11:00:00Z,fish-01,32.703425,-117.161394,5.08,20.92,8.09,7.93,20.14,31.96,88.1
2024-01-21T11:10:00Z,fish-01,32.703077,-117.163171,4.73,20.16,9.17,8.09,20.38,31.84,88.0
2024-01-21T11:20:00Z,fish-01,32.703215,-117.160196,4.59,20.75,7.74,8.02,19.93,32.43,88.0
2024-01-21T11:30:00Z,fish-01,32.702216,-117.161931,5.07,20.76,9.21,8.04,20.09,32.49,88.3
2024-01-21T11:40:00Z,fish-01,32.700759,-117.161492,5.49,21.22,8.36,8.14,20.54,32.49,88.5
2024-01-21T11:50:00Z,fish-01,32.70312,-117.163656,5.14,21.04,8.43,8.04,20.07,32.27,88.7
2024-01-21T12:00:00Z,fish-01,32.701839,-117.159994,4.75,21.41,8.38,8.01,23.88,32.88,89.5
2024-01-21T12:10:00Z,fish-01,32.700688,-117.16332,5.15,21.02,8.61,7.99,19.99,32.87,89.7
2024-01-21T12:20:00Z,fish-01,32.703397,-117.161055,4.71,20.76,8.56,7.99,23.79,32.98,89.7
2024-01-21T12:30:00Z,fish-01,32.704112,-117.163058,5.09,21.71,8.28,8.03,23.3,33.11,90.1
2024-01-21T12:40:00Z,fish-01,32.701939,-117.162667,5.57,21.03,8.89,8.14,20.04,33.05,90.0
2024-01-21T12:50:00Z,fish-01,32.704107,-117.161243,3.83,21.12,8.64,7.94,19.87,33.33,90.0
2024-01-21T13:00:00Z,fish-01,32.702007,-117.160989,5.25,21.13,8.18,7.93,19.92,33.67,90.6
2024-01-21T13:10:00Z,fish-01,32.701503,-117.163273,4.08,20.46,8.86,8.13,21.59,33.26,90.7
2024-01-21T13:20:00Z,fish-01,32.701221,-117.160896,5.45,20.63,8.75,7.94,22.01,33.88,91.0
2024-01-21T13:30:00Z,fish-01,32.703456,-117.160927,4.51,20.77,8.39,8.02,21.72,33.87,91.6
2024-01-21T13:40:00Z,fish-01,32.701006,-117.162896,4.21,20.8,8.79,7.94,21.34,34.02,92.5
2024-01-21T13:50:00Z,fish-01,32.70249,-117.160345,5.16,20.3,8.63,7.83,20.15,33.96,91.6
2024-01-21T14:00:00Z,fish-01,32.701163,-117.163386,4.99,21.03,8.43,8.02,23.43,34.06,90.7
2024-01-21T14:10:00Z,fish-01,32.70123,-117.162541,4.3,20.85,8.46,8.11,20.54,33.91,90.2
2024-01-21T14:20:00Z,fish-01,32.702688,-117.161423,4.16,20.86,7.81,7.99,28.3,34.18,89.3
2024-01-21T14:30:00Z,fish-01,32.701246,-117.162743,4.68,20.09,8.57,7.85,20.7,34.38,91.0
2024-01-21T14:40:00Z,fish-01,32.701189,-117.161612,4.17,20.18,8.92,8.01,20.32,34.67,91.5
2024-01-21T14:50:00Z,fish-01,32.702695,-117.161622,4.23,20.69,8.57,7.92,24.2,34.47,91.3
2024-01-21T15:00:00Z,fish-01,32.703128,-117.162037,4.81,19.71,8.44,7.74,21.37,34.18,91.3
2024-01-21T15:10:00Z,fish-01,32.702143,-117.161005,4.26,20.51,8.91,7.99,22.24,34.47,90.9
2024-01-21T15:20:00Z,fish-01,32.700812,-117.162054,4.95,19.6,8.76,8.05,20.72,34.38,90.3
2024-01-21T15:30:00Z,fish-01,32.700924,-117.161582,5.47,20.57,8.24,8.12,24.02,34.49,89.1
2024-01-21T15:40:00Z,fish-01,32.701483,-117.160655,4.64,20.45,9.3,8.18,24.64,34.52,88.2
2024-01-21T15:50:00Z,fish-01,32.701693,-117.160999,4.77,19.89,8.46,8.07,20.78,34.87,88.6
2024-01-21T16:00:00Z,fish-01,32.700352,-117.160993,5.71,19.58,9.12,8.09,20.17,34.53,88.3
2024-01-21T16:10:00Z,fish-01,32.702032,-117.162917,4.09,19.44,8.66,7.87,21.69,34.49,87.8
2024-01-21T16:20:00Z,fish-01,32.701363,-117.161232,5.27,19.66,8.87,8.16,25.78,34.46,88.7
2024-01-21T16:30:00Z,fish-01,32.699531,-117.162625,5.2,18.92,8.75,8.13,21.53,34.19,88.9
2024-01-21T16:40:00Z,fish-01,32.700286,-117.163017,5.09,19.07,8.61,7.96,25.73,34.55,89.5
2024-01-21T16:50:00Z,fish-01,32.70068,-117.161797,5.3,19.2,9.11,8.07,20.4,34.25,89.1
2024-01-21T17:00:00Z,fish-01,32.70108,-117.16262,4.78,18.96,9.13,8.06,24.47,34.04,89.7
2024-01-21T17:10:00Z,fish-01,32.703011,-117.160915,4.34,19.18,9.3,8.15,19.76,34.12,89.9
2024-01-21T17:20:00Z,fish-01,32.701329,-117.160882,5.17,18.12,9.21,7.98,20.4,34.18,89.2
2024-01-21T17:30:00Z,fish-01,32.70022,-117.163589,5.18,17.98,9.92,7.93,20.86,33.86,89.2
2024-01-21T17:40:00Z,fish-01,32.70125,-117.162506,5.15,18.37,9.24,7.95,21.6,33.69,88.2
2024-01-21T17:50:00Z,fish-01,32.700647,-117.163128,4.61,18.32,9.34,8.09,20.16,33.58,88.1
2024-01-21T18:00:00Z,fish-01,32.701293,-117.162123,4.22,17.79,8.89,7.81,24.61,33.6,87.7
2024-01-21T18:10:00Z,fish-01,32.701519,-117.161196,4.67,18.63,8.91,7.7,24.11,33.42,87.8
2024-01-21T18:20:00Z,fish-01,32.702117,-117.161886,5.03,18.35,9.32,8.09,22.63,33.25,87.6
2024-01-21T18:30:00Z,fish-01,32.700854,-117.162225,5.07,18.03,9.22,8.03,19.65,33.04,88.3
2024-01-21T18:40:00Z,fish-01,32.702487,-117.160327,4.33,17.68,9.39,8.0,19.55,33.01,88.1
2024-01-21T18:50:00Z,fish-01,32.701726,-117.163925,4.69,17.57,9.11,7.87,20.75,32.54,88.2
2024-01-21T19:00:00Z,fish-01,32.700081,-117.160376,3.87,17.67,9.37,7.83,22.26,32.95,88.4
